,rd,dd,jm,jme,hm,hme,js,hs
23487,277.3634049996318,-1.8852496307423012,22.1394185782083,0.08604139328036212,20.27917874638017,0.04128307612171401,0.56823784,0.92073256
23488,277.40021252555414,-1.8854108827981864,22.07102487093291,0.07798545742378452,20.133453496136028,0.035786772836437504,0.4713443,0.037097614
23489,277.4032456376881,-1.885315236948911,22.63003251558623,0.10265652867796918,20.432495244182903,0.04140471385111875,0.56403166,0.9177906
23490,277.3878236361603,-1.8856785325657803,19.826611495078417,0.015711009991443283,18.11005223576005,0.008001590629367629,0.9773242,0.98183006
23491,277.5074215496906,-1.8854922504615939,20.907963728965136,0.045245569113399345,19.04933560673173,0.017175879547630765,0.7492545,0.9711586
23492,277.36214128308654,-1.8853847245131528,22.330243086875292,0.10503449645327452,19.73569691959794,0.026686980202383963,0.51764375,0.8504378
23493,277.4902118641337,-1.8854544966801838,20.96771333223662,0.04416032884981377,18.817247517742473,0.015411540397190922,0.54657644,0.980618
23494,277.3589919391793,-1.8853865017115146,20.192013716758105,0.02155129525319639,18.51417935673173,0.010415678045522056,0.9048733,0.9806857
23495,277.52836616947326,-1.8854460869747436,20.601572966636034,0.025507281330281312,18.406326420940715,0.00939540065293635,0.89422476,0.97845304
23496,277.50365899985235,-1.886250111988244,18.544106459678027,0.009355607924903996,16.869590886272746,0.00555355750574541,0.91248846,0.9521186
23497,277.49857939505523,-1.8853956701904289,20.535973525107714,0.027687017007535054,18.513471730388957,0.011041097461670923,0.9444589,0.98007125
23498,277.4015472396335,-1.8849627893636738,22.306006407798144,0.10208545142906646,20.595171101726848,0.046639977134243435,0.4815934,0.43916884
23499,277.51594199981525,-1.885286879257559,20.975848174155566,0.038201387266555226,19.148410924114543,0.01770054197987937,0.8800518,0.9786799
23500,277.3510136002562,-1.8850670013383874,22.043454146445605,0.06060346398194515,20.13439191166337,0.0348767062988794,0.6124047,0.9546406
23501,277.39797090983006,-1.886242558338707,18.563725447715136,0.008602306257053972,16.7436639148372,0.005085067920756168,0.97278476,0.97749174
23502,277.5384003721871,-1.8852986130836937,20.631834960044237,0.03559862472747149,18.438879140056926,0.010420395395311857,0.634631,0.9791688
23503,277.52947185850456,-1.8851488377886034,21.998185133994433,0.09660853078749908,20.054973729290325,0.03256167079568524,0.082374245,0.20647705
23504,277.3982477850839,-1.8854403321492943,19.199942565024706,0.010826940543466978,17.382183201946575,0.005783919973215152,0.98098594,0.98476005
23505,277.5080771415019,-1.8853093675736905,21.95339677339873,0.09251190848713116,19.664079793133098,0.0321226451248599,0.6690197,0.9660588
23506,277.50841311074083,-1.8848579307821016,22.022128081382128,0.08986740213074655,20.13466847721513,0.04047591924821037,0.61344343,0.95323735
23507,277.37650477156063,-1.885006210432985,22.187258696616503,0.06849824790663303,19.857397206463176,0.028097254975935473,0.7007025,0.96267086
23508,277.43094818483576,-1.8848935981749373,21.435795760215136,0.06591920876116984,19.389665730633098,0.02170215447865356,0.6708088,0.88530743
23509,277.4865780141131,-1.8851227598002533,21.818221068442675,0.09497561729334426,18.74002850834306,0.01464189385735282,0.6371962,0.97592103
23510,277.394917813814,-1.8848987580814343,21.395878768027636,0.05476990265624424,19.345079548992473,0.023143107895129696,0.20336634,0.021895504
23511,277.49191409358275,-1.8848897969788339,21.588702178061816,0.05627109992126154,19.405626423992473,0.022691861657453096,0.8217794,0.9709462
23512,277.5025851687162,-1.8850045261219175,21.224089598716112,0.04526131736450324,19.158334859051067,0.019506382003804227,0.92671585,0.958497
23513,277.3698216013534,-1.8855678234555526,21.44577500826201,0.07416382539616997,18.569797642864543,0.014506254064786667,0.25014687,0.85150105
23514,277.49940675582104,-1.8876537000278462,17.286135649741503,0.006553697503974007,15.403692372478803,0.00449774477123514,0.99223727,0.9904705
23515,277.3784899042141,-1.8845863262191727,22.065386748374316,0.08112717971183374,20.218778737224895,0.034969742129782676,0.27343222,0.927099
23516,277.3860218801801,-1.884749240229418,21.952057814658495,0.0686568483283262,19.762905247845012,0.028806854436073885,0.5204564,0.9580425
23517,277.52885815991726,-1.8851673912525528,19.326271987021777,0.011144916957955487,17.031870015301067,0.00510292271912176,0.97640014,0.98341715
23518,277.48838018946043,-1.88528421192286,18.94395730501494,0.010374748239669667,16.17582715336259,0.004690218111357022,0.9815297,0.9881655
23519,277.37900416376925,-1.8849674330696318,19.76984498506865,0.01499880761122716,17.615051396526653,0.006245628940711214,0.97154623,0.98269695
23520,277.50008907359256,-1.8846296945457994,20.986239409507128,0.03708296743888496,19.16437352482255,0.017854143759808247,0.9295317,0.9753869
23521,277.5060476311567,-1.8849354452382765,19.86872766023955,0.018185692212003154,18.148241170086223,0.009297007547577582,0.9783449,0.9814013
23522,277.3627282181199,-1.884833175447607,22.234133696616503,0.09912923560281943,19.559476979412395,0.03132188965247778,0.51022625,0.61059904
23523,277.3737432762738,-1.8849829739988706,21.265040373862597,0.04229155840279551,18.94730389896806,0.016948661183716532,0.9274764,0.9290268
23524,277.52838164866614,-1.8847104440750329,21.17430970674834,0.03898799907361009,18.85632718388017,0.012837384199987981,0.6458055,0.97129995
23525,277.4981617467206,-1.8843453940824397,21.65361878877959,0.06492232569715879,19.777113087810832,0.030287702003045067,0.674776,0.96745
23526,277.5124651824828,-1.8847835455320667,19.606535887778612,0.014432148579569152,17.799835332073528,0.00764744082581588,0.9735442,0.9809009
23527,277.4857329945195,-1.8846533897663198,20.877064681113573,0.03981126277297975,17.650562413372356,0.006864284324757831,0.9601018,0.98342067
23528,277.3572026325856,-1.8844197443345618,20.48375794893584,0.025900212546602137,18.93436635319169,0.014678550847915752,0.92750555,0.96527606
23529,277.5236372188997,-1.885259297586745,18.36411569124541,0.007826925609185019,16.12529004398759,0.004596028673504893,0.9796997,0.99458873
23530,277.5361902761212,-1.8846440732360241,20.384274458945605,0.022749240700342534,18.394405491985637,0.009499621970876605,0.9472857,0.9816398
23531,277.4298342176423,-1.8842004146336542,22.11892411714873,0.076159951389671,19.89916241947587,0.028578543371758178,0.19176018,0.9417678
23532,277.53954784533255,-1.8846114876302607,20.814282393515917,0.03539526255741111,18.388122685589153,0.00945550019093448,0.75075984,0.97478926
23533,277.4956509189897,-1.8844670312930578,21.491154646933886,0.07264237948083932,19.496198781170207,0.028223240285986127,0.39431474,0.03029327
23534,277.3893056807469,-1.884304532259237,20.842995619834277,0.03301421758490458,18.889303334392864,0.013633854045446083,0.93826795,0.9757876
23535,277.50771452792753,-1.8840061063929814,22.664338088095995,0.1435252008352012,20.732635625042278,0.05403746154206918,0.51737636,0.9153396
23536,277.35704277586126,-1.8850245380660438,17.894568419516894,0.007015160130022871,16.134557850994426,0.004618427053790153,0.9832104,0.98549587
23537,277.4475232455811,-1.8862947549557,18.4493551016458,0.007710843872341972,14.27019608799394,0.004379132029606158,0.98279583,0.9997741
23538,277.34941739487533,-1.8840698559509832,21.7575769186624,0.06112979172495666,19.88165868107255,0.028729781841030526,0.17930132,0.8918041
23539,277.37744993864885,-1.8846965109785878,18.66599557405791,0.008574947634681194,16.757795460857707,0.0049659978986817425,0.9822984,0.984104
23540,277.531497722269,-1.8841716520268492,21.26947877413115,0.04143668996104425,19.031814702190715,0.015554502264008617,0.88545746,0.88493717
23541,277.372332654882,-1.8842712257876535,21.759690260947558,0.08175617384753352,19.742868550457317,0.026430798480855874,0.64331627,0.9280603
23542,277.5198273535599,-1.8839387143101662,21.660336470664355,0.06874611289575853,19.707519658245403,0.027526922605308993,0.48225072,0.9617844
23543,277.3979409328834,-1.8840211677278278,22.06989381319365,0.062429796864492924,19.73117268864091,0.02954264366649365,0.31790316,0.95641065
23544,277.5058706395861,-1.8839908182819256,21.647131896079394,0.057761218864177774,19.735441334881145,0.0397958491496633,0.5678564,0.8175287
23545,277.4287635242206,-1.8840099501671013,21.090260481894823,0.03907027772835789,18.68875897709306,0.012009601474198106,0.55865353,0.9795677
23546,277.537612756548,-1.8836977674610274,22.252629256308886,0.10980703867835946,20.492738850750285,0.04360283387618128,0.37787414,0.26482642
23547,277.4899262410538,-1.8838658404614803,21.736990904868456,0.0789338844278642,19.675886281170207,0.02812671515339468,0.7215644,0.965597
23548,277.36298831732546,-1.8838162799080034,21.72940537935576,0.07473814679198583,19.575645573772746,0.02319093202561727,0.13378464,0.9366496
23549,277.52078744675043,-1.8846806523028565,19.659480071128222,0.015150768875956963,17.542760975994426,0.006575695143770834,0.9308627,0.9680377
23550,277.34676235918096,-1.883826765137583,21.71160218721709,0.08474868553287722,19.34674657169755,0.02007734683487716,0.69065946,0.970986
23551,277.5024756400891,-1.883901075471115,20.776343321860644,0.03287042332472223,19.00520718876298,0.01593386068955327,0.9526498,0.9751727
23552,277.3997421951269,-1.883842198333265,20.755705809653612,0.0338334966894717,18.75103009525712,0.012424072079291405,0.9435832,0.9760742
23553,277.66124282258676,-1.8843589013525208,18.76987168794951,0.011237460995569666,18.07894337955888,0.011640469570948497,0.034086496,0.1186494
23554,277.3669749135437,-1.8837149228150145,22.262110686362597,0.11052722454558095,19.571851857342082,0.02714061481988803,0.47870433,0.07526296
23555,277.5038601089587,-1.8835758854036582,21.707667326987597,0.06615450943290552,19.79703725162919,0.03105363832689628,0.5474345,0.93999916
23556,277.3063720601923,-1.8838096762312135,20.346543288291308,0.06998003438300547,17.530883916057903,0.014090856391405455,0.951546,0.99219584
23557,277.5107621907009,-1.8834955050837219,21.972929930747362,0.06411311574382869,19.927497990764934,0.04266400746670605,0.37680495,0.9147378
23558,277.53452331834103,-1.883570029743308,21.1704244375833,0.0394786391974021,19.244838841595012,0.016208997093027092,0.4594301,0.97635484
23559,277.520098560819,-1.8835312280031875,21.93010232454619,0.09408712064799156,20.04051984135087,0.034535763905076414,0.17145829,0.013717151
23560,277.37734325697977,-1.883265682389414,22.43503282076201,0.10608220869351934,20.221248753704387,0.03791235169833716,0.4949104,0.9320093
23561,277.51471556096396,-1.8830639197823094,22.366684889853808,0.10149051947653255,20.803081639446575,0.05651003863665432,0.5918654,0.78198683
23562,277.5412964635216,-1.8839996963006103,19.57745454317412,0.013201327284283911,16.48996747318681,0.004717105360392474,0.9687113,0.9890642
23563,277.6387118907611,-1.8850193776904896,19.5178365469583,0.01961499115643834,15.803861745037397,0.00455983900975996,0.08054582,0.7651535
23564,277.3478000519545,-1.8838995142449972,19.609053587973925,0.014188918502808689,17.353387959637004,0.005918812633732807,0.9627576,0.98279196
23565,277.53274997050823,-1.8834238727016808,20.9784078360208,0.04271964317317338,18.92541898075517,0.013262643928066028,0.6585534,0.97480804
23566,277.3947912349235,-1.8831115375560668,22.47073075777373,0.06877854462831205,20.41388333622392,0.0425595694348588,0.5171733,0.8889246
23567,277.48818012965694,-1.8831725960815273,22.14510819917998,0.09535094065322988,20.04567349735673,0.04036717577357312,0.5541219,0.9436692
23568,277.53897328108803,-1.8832525181618476,22.52900598055205,0.10159264015981392,19.854997761883098,0.026412852266312428,0.48455843,0.91470426
23569,277.51715475133807,-1.8830367854114072,22.027043318808886,0.06338947052083073,20.254587300457317,0.04461258449640582,0.15333927,0.7945368
23570,277.53026362237756,-1.8840113135480918,19.461050963462206,0.014571551579451966,17.44944775883134,0.006533664054924938,0.84870756,0.9484633
23571,277.35721424934826,-1.8832845094080926,21.46064088350615,0.07008757155193916,19.901916630901653,0.030357302954314682,0.044488914,0.76779044
23572,277.5186853139026,-1.883411819028892,20.976012206137987,0.03541932342650761,18.81430257145341,0.013306949212309129,0.80878675,0.97089005
23573,277.50215027770093,-1.883322478722056,21.411368346274706,0.05458086331625294,19.391109593548137,0.027452312073194502,0.08372739,0.016242059
23574,277.5251715912143,-1.8830452207731527,21.921566939414355,0.08845289615381671,19.675676472820598,0.023920378618008987,0.14138943,0.93701553
23575,277.36212871137724,-1.8833611473780225,19.816649413169237,0.02078134954159769,17.5947324115413,0.0071615002854864135,0.9556514,0.96374005
23576,277.35649705313824,-1.8829336486158526,21.79429910188994,0.09211582428984831,19.64775861088212,0.03228788794093986,0.6070931,0.7014411
23577,277.4317576252658,-1.8832333275197026,22.249541258872362,0.10297425399888423,19.384224064983684,0.023330205890913867,0.6818487,0.8826983
23578,277.5104042292883,-1.8830133019058972,21.381901717246386,0.04809981298431907,19.32448209110673,0.020282398731011057,0.8219218,0.97241354
23579,277.49664865258944,-1.882985613769729,21.430220580161425,0.07029311887084867,19.61357892338212,0.0344287629751385,0.15425456,0.010625163
